,Unnamed: 0,Company,Href,Likes,Name,Retweets,Series,Text,Time
140,348,Vapotherm,/SeacoastTweets,0 likes,SeacoastNHTweets,0 retweets,_Series_A,Respiratory devices company Vapotherm coming to Exeter: EXETER — A Maryland-based company that develops and manu... http://bit.ly/RuKgyr ,15 Oct 2012
141,349,Vapotherm,/portsmouthnhnow,0 likes,Portsmouth NH News,0 retweets,_Series_A,Respiratory devices company Vapotherm coming to Exeter: EXETER — A Maryland-based company that develops and... http://dlvr.it/2KRwMn ,15 Oct 2012
142,351,Vapotherm,/NHJobSmash,0 likes,NH Jobs,0 retweets,_Series_A,"Marketing Director, Acute Care - Vapotherm -  Exeter, NH: To:   VP of Marketing... Summary of Position... The Ma... http://bit.ly/UWyjpf ",26 Sep 2012
143,353,Vapotherm,/Quinn_Klyn,0 likes,Quinn _Klyn,0 retweets,_Series_A,"Ralstonia found in more Vapotherm devices, recall launched. (Pulmonary Medicine): An article from: Family Practic... http://amzn.to/qsQuX0 ",22 Aug 2012
144,355,Vapotherm,/isgoldman,0 likes,Ilene Goldman,0 retweets,_Series_A,Off of Vapotherm http://wp.me/p2D8vM-13 ,5 Aug 2012
145,356,Vapotherm,/chuviolin,0 likes,Jonathan Chu,0 retweets,_Series_A,@Superchickmatt not familiar with vapotherm. guessing it’s humidified hi flow binasel?,22 Jul 2012
146,357,Vapotherm,/portaljovempan,0 likes,"Jovem Pan
Verified account
",0 retweets,_Series_A,Vapotherm appoints Joe Army new Executive Director http://bit.ly/OrEqBu #portaljovempan,26 Jun 2012
147,358,Vapotherm,/DianneBuit,0 likes,Dianne Buit,0 retweets,_Series_A,Optiflow Vapotherm and prove last weeks added value in Airway management IC/MC Meppel! #noorderboog,10 Jun 2012
148,359,Vapotherm,/iPlexTrader,0 likes,iPlexTrader Pro,0 retweets,_Series_A,Praxair Teams Up With Vapotherm - http://yhoo.it/J9W2yG  from http://bit.ly/oDV4cC ,6 Jun 2012
149,360,Vapotherm,/Cryo_Gas,0 likes,CryoGasInternational,0 retweets,_Series_A,Praxair and Vapotherm to Market Heliox Delivery System http://cryogas.com/praxair-and-vapotherm-to-market-heliox-delivery-system/ … via @Cryo_Gas,14 May 2012
150,361,Vapotherm,/Gases_Synopsis,0 likes,Gases Synopsis ,0 retweets,_Series_A,Praxair Teams Up With Vapotherm: Leading industrial gas supplier Praxair recently penned a long-term respiratory... http://bit.ly/KlLNWY ,14 May 2012
151,362,Vapotherm,/DianneBuit,0 likes,Dianne Buit,0 retweets,_Series_A,"Thriving IC-weekend in Meppel: invasive and non-invasive ventilation, CRRT, SG-measurement, Optiflow, Vapotherm, external pacemaker ..... 1/1",13 May 2012
152,363,Vapotherm,/shivani_editor,0 likes,Shivani Mody,0 retweets,_Series_A,"Praxair, Vapotherm JV for heliox delivery system http://www.worldofchemicals.com/media/praxair-vapotherm-jv-for-heliox-delivery-system/3184.html … via @worldofchemical",12 May 2012
153,364,Vapotherm,/carbonfiberxrm,0 likes,Sexy Asian,0 retweets,_Series_A,http://aimhighprofits.com  Praxair Teams Up With Vapotherm http://bit.ly/Jjw2iz ,11 May 2012
154,365,Vapotherm,/Velostream,0 likes,Velosense,0 retweets,_Series_A,++WikiLeaksstockInfo Praxair Teams Up With Vapotherm - Analyst Blog: Leading industrial gas supplier    Praxair In... http://bit.ly/IR7LCj ,11 May 2012
155,366,Vapotherm,/jennylinjenny84,0 likes,jennylinjenny84,0 retweets,_Series_A,Praxair Teams Up With Vapotherm: Leading industrial gas supplier Praxair Inc. (NYSE:PX) recently penned a long-t... http://bit.ly/Jjw2iz ,11 May 2012
156,367,Vapotherm,/worldofchemical,0 likes,worldofchemicals,0 retweets,_Series_A,"Praxair, Vapotherm JV for heliox delivery system http://www.worldofchemicals.com/media/praxair-vapotherm-jv-for-heliox-delivery-system/3184.html … via @worldofchemical",11 May 2012
157,368,Vapotherm,/Theophany1,0 likes,Faz Fzingo,0 retweets,_Series_A,Praxair and Vapotherm to Jointly Market New Heliox Delivery System http://yhoo.it/KdpgwO  #atmospheric,10 May 2012
158,370,Vapotherm,/MedSupportProd,0 likes,MSPINC | Respiratory,0 retweets,_Series_A,"We rent many types of medical equipment: ventilators, vapotherm, bipap, cpap, percussors, compressors, and oximeters.  http://bit.ly/oatnc6 ",11 Apr 2012
159,373,Vapotherm,/VirginiaPooser,0 likes,Virginia Pooser,0 retweets,_Series_A,"Ralstonia found in more Vapotherm devices, recall launched. (Pulmonary Medicine): An article from: F... http://amzn.to/HmwnBk  #deal #deals",29 Mar 2012
160,374,Vapotherm,/MDBuyline,0 likes,MD Buyline,0 retweets,_Series_A,Specialty Gas Program for Vapotherm Precision Flow http://dld.bz/batnx ,8 Mar 2012
161,375,Vapotherm,/MyCancerTrial,0 likes,MyCancerTrial,0 retweets,_Series_A,BiPAP-Vapotherm RCT http://1.usa.gov/yaXrQD ,25 Jan 2012
162,377,Vapotherm,/FirstTouchNNU,0 likes,First Touch,1 retweet,_Series_A,"Ian, Tiffany and Ella generously funded this Vapotherm for the unit. Thank you so much! http://fb.me/1aakIKSwg ",17 Jan 2012
163,378,Vapotherm,/MedSupportProd,0 likes,MSPINC | Respiratory,0 retweets,_Series_A,Rent high flow therapy devices like the Vapotherm 2000i or the Precision Flow. http://bit.ly/oxzJOQ ,25 Nov 2011
164,379,Vapotherm,/Marlena_Hams,0 likes,Marlena _Hams,0 retweets,_Series_A,"Ralstonia found in more Vapotherm devices, recall launched. (Pulmonary Medicine): An article from: Family Practice News http://dlvr.it/vgxjW ",11 Nov 2011
165,380,Vapotherm,/Weight_Losers,0 likes,Weight Losers,0 retweets,_Series_A,"Vapotherm® Announces FDA Clearance for Precision Flow® Heliox System: By Vapotherm, Inc. STEVENSVILLE, Md., Oct.... http://bit.ly/tV2qwd ",27 Oct 2011
166,382,Vapotherm,/nettopdfinfo,0 likes,Free Ebook Download,0 retweets,_Series_A,Download Vapotherm.pdf: Free download Vapotherm ... http://bit.ly/qm43so ,16 Oct 2011
167,383,Vapotherm,/amigoshap,0 likes,Fundación AmigosHAP,0 retweets,_Series_A,Press release: Vapotherm announces the commercial launch of the instrument for Flowrest ® http://www.europapress.es/comunicados/noticia-comunicado-vapotherm-anuncia-lanzamiento-comercial-instrumento-hogar-flowrest-20110726183034.html home...,5 Oct 2011
168,384,Vapotherm,/Medtechbusiness,0 likes,MedtechBusiness,0 retweets,_Series_A,"CE Mark for Vapotherm's Heliox, helium treatment for asthma, croup + COPD http://bit.ly/qrbQW3  #health",1 Sep 2011
169,385,Vapotherm,/pharminews,0 likes,Pharma News,0 retweets,_Series_A,Vapotherm® Announces CE Mark Approval for Precision Flow® Heliox System http://phrmwb.com/orWSnF  #pharminews,24 Aug 2011
170,386,Vapotherm,/stingGleanU,0 likes,stinggleanu,0 retweets,_Series_A,http://yhoo.it/nU8AGz  Vapotherm(R) Announces Validation of Precision Flow(R) With INOMAX(R) Drug-Delivery Systems,19 Aug 2011
171,387,Vapotherm,/medicalyoshi,0 likes,@1962yoshi,0 retweets,_Series_A,Video: Flowrest®: High Flow Therapy at Home (by VapothermInc) Flowrest® is Vapotherm’s high flow therapy... http://tumblr.com/xqv3r10u0h,28 Jul 2011
172,389,Vapotherm,/myserviceangel,0 likes,Sammel Presseportal,0 retweets,_Series_A,Vapotherm announces the launch of Flowrest ® homecare device to http://goo.gl/fb/1mqOV #wissenschaft,26 Jul 2011
173,390,Vapotherm,/gesundheitsblog,0 likes,gesundheitsblog,0 retweets,_Series_A,"Med College of Vapotherm announces the launch of Flowrest ® your homecare device: Stevensville, Maryland -... http://bit.ly/ppJi5z",26 Jul 2011
174,391,Vapotherm,/MDTeditor,0 likes,Medical Design Tech,0 retweets,_Series_A,Vapotherm Announces Commercial Launch of Flowrest® Homecare Device http://bit.ly/oyz2X0 #medicaldevice,26 Jul 2011
175,392,Vapotherm,/economia_feed_0,0 likes,economia_feed_0,0 retweets,_Series_A,#COMUNICADO: #Vapotherm #anuncia commercial #lanzamiento of the instrument for the home #Flowrest ® http://goo.gl/xJ6x7,26 Jul 2011
176,393,Vapotherm,/na_presseportal,0 likes,presseportal.de,0 retweets,_Series_A,Vapotherm announces the launch of Flowrest ® homecare device to http://ots.de/1fd1e4/t,26 Jul 2011
177,394,Vapotherm,/redorbit,0 likes,RedOrbit,0 retweets,_Series_A,Vapotherm Announces Commercial Launch of Flowrest® Homecare Device http://dlvr.it/cfc2q,26 Jul 2011
178,395,Vapotherm,/7xo_wirtschaft,0 likes,7xo // Wirtschaft,0 retweets,_Series_A,Wallstreet Online | Vapotherm Announces Commercial Launch of Flowrest® Homecare Device http://bit.ly/nom5wr | #Wirtschaft,26 Jul 2011
179,406,Vapotherm,/kristaphillips,1 like,Krista Phillips,1 retweet,_Series_A,I think annabelle is a little tired don't you?? Swiched back to vapotherm today per mommys request. So far so good! http://twitpic.com/4qnnkd ,28 Apr 2011
180,414,Vapotherm,/my510k,0 likes,My510k,0 retweets,_Series_A,"Vapotherm® Receives FDA 510(k) Clearance For Flowrest® Homecare Device: Vapotherm, the global leader in High Flo... http://mnt.to/f/3RvB",23 Feb 2011
181,415,Vapotherm,/DTNPharmaNews,0 likes,DTN Pharma News,0 retweets,_Series_A,"DTN Pharma News: Vapotherm® Receives FDA 510(k) Clearance For Flowrest® Homecare Device: Vapotherm, the global l... http://bit.ly/dKNpYV",23 Feb 2011
182,417,Vapotherm,/adulthypnosis,0 likes,Adult Hypnosis,0 retweets,_Series_A,Vapotherm® Receives FDA 510(k) Clearance for Flowrest® Homecare Device: High Flow Therapy via nasal cannula is utilized in hospitals ...,22 Feb 2011
183,418,Vapotherm,/PRNhealth,0 likes,PRNhealth,0 retweets,_Series_A,"Vapotherm® Receives FDA 510(k) Clearance for Flowrest® Homecare Device: STEVENSVILLE, Md., Feb. 22, 2011 /PRNews... http://bit.ly/ex3X9L",22 Feb 2011
184,428,Vapotherm,/PRNhealth,0 likes,PRNhealth,0 retweets,_Series_A,"Vapotherm, Inc. Announces CE Mark Approval for Flowrest® Homecare Device: STEVENSVILLE, Md., Jan. 6, 2011 /PRNew... http://bit.ly/fzDnKo",6 Jan 2011
185,441,Vapotherm,/PRNhealth,0 likes,PRNhealth,0 retweets,_Series_A,"Vapotherm Appoints James Liken to Board of Directors: STEVENSVILLE, Md., April 8 /PRNewswire/ -- Vapotherm  today ... http://bit.ly/bFGHHT",8 Apr 2010
186,443,Vapotherm,/ChesTech,0 likes,CRTC,0 retweets,_Series_A,"Kaulkin Information System, Vapotherm, @Zenoss–who takes the Innovator Award? #CRTCTechAwards Find out: http://bit.ly/ChesTechAwards",8 Mar 2010
187,452,Karmasphere,/jimey,0 likes,jimey,0 retweets,_Series_A,[Double] jimey wrote a new blog post Karmasphere Studio for Hadoop:jimey wrote a new blog post Karmasphere Studio for Hadoop http://bit.ly/4AE2cd,2 Dec 2009
188,461,Karmasphere,/cube_ice,0 likes,Cube Iceman,0 retweets,_Series_A,"http://tinyurl.com/yhwuvqr 
Karmasphere",27 Oct 2009
189,491,Karmasphere,/csven,0 likes,C. Sven Johnson,0 retweets,_Series_A,Roger Dean. reputation chameleon. Elephants Dream. circular entertainment. Zoetrope. Karmasphere. A Swarm of Angels. Guncopter. fishpaint.,6 Dec 2007
190,499,NextDocs,/kathie_clark,0 likes,Kathie Clark,1 retweet,_Series_A,"Check out our new white paper ""NextDocs Compliance with Key European Regulations"" #ectd http://bit.ly/oL87SC ",8 Jul 2011
191,500,NextDocs,/andreawork,0 likes,Andrea McGonigle,1 retweet,_Series_A,Microsoft's Malvern partner plans global growth #Microsoft #NextDocs http://philly.com/u/?w=309757&i=125096094 …,7 Jul 2011
192,501,NextDocs,/PAWebJobs,0 likes,Web Jobs in PA,0 retweets,_Series_A,".NET SENIOR SOFTWARE ENGINEER (5-7 YEARS EXP): PA-King of Prussia, Senior Software Engineer NextDocs Corporation... http://bit.ly/qJ2fvr",6 Jul 2011
193,508,NextDocs,/Kate_Warrington,0 likes,Kate Warrington,0 retweets,_Series_A,New NextDocs MTC life sciences lab SharePoint-based solution provider NextDocs has partnered with the Microsoft Life Sci http://tiny.ly/2Ybx ,23 Jun 2011
194,509,NextDocs,/Axendia,0 likes,AxendiaTweets,0 retweets,_Series_A,NextDocs & Microsoft create Life Sciences Scalability Lab providing the ability to test technology solutions before de…http://lnkd.in/MXRGAA,22 Jun 2011
195,510,NextDocs,/andreawork,1 like,Andrea McGonigle,1 retweet,_Series_A,NextDocs Announces Creation of Life Sciences Scalability Lab http://tinyurl.com/3n36b9a  #DIA2011,22 Jun 2011
196,520,NextDocs,/Statitec,0 likes,Statitec,0 retweets,_Series_A,NextDocs--5 emerging eClinical firms to watch - FierceBiotechIT: http://bit.ly/koIena  via @AddThis,10 Jun 2011
197,521,NextDocs,/nicksplodge,0 likes,Nick Barnett,1 retweet,_Series_A,Sanofi Aventis uses #Microsoft #SharePoint and #NextDocs in clinical trials to save potentially € millions http://bit.ly/iytCPd,6 Jun 2011
198,523,NextDocs,/process_skills,0 likes,NSAProcessIndustries,0 retweets,_Series_A,"NextDocs--5 emerging eClinical firms to watch - FierceBiotechIT http://www.fiercebiotechit.com/special-reports/5-emerging-eclinical-firms-watch/nextdocs-5-emerging-eclinical-firms-watch?sms_ss=twitter&at_xt=4de64ff22c82b604,0 … via @AddThis",1 Jun 2011
199,528,NextDocs,/andreawork,0 likes,Andrea McGonigle,0 retweets,_Series_A,Check this video out -- Nextdocs wins Best of Show Award at 2011 Bio-IT World Conference & Expo http://www.youtube.com/watch?v=_Mlc8xq6nR8&feature=share … via @youtube,9 May 2011
200,537,NextDocs,/jeffburknoe,0 likes,Jeff Burk,0 retweets,_Series_A,NextDocs Clinical Portal has been named the winner of the 2011 Bio-IT World Conference Best of Show in the Clinical Tr…http://lnkd.in/Xpzhss,14 Apr 2011
201,538,NextDocs,/tonykstanley,0 likes,Tony Stanley,0 retweets,_Series_A,"NextDocs Webinar: Managing #Regulatory Documents and Processes with #SharePoint2010 « The Digital Signature Blog
http://bit.ly/ejNHfR",11 Apr 2011
202,539,NextDocs,/Oregon_Jobs,0 likes,OregonLive.com Jobs,0 retweets,_Series_A,"#OR #ORjobs PROFESSIONAL SERVICES BUSINESS ANALYST - Portland, Oregon NextDocs Corporation Fri, 08 Apr 2011 13:11:21...",8 Apr 2011
203,555,NextDocs,/sharepointista,0 likes,Jon,0 retweets,_Series_A,NextDocs Case Study: Sanofi Pasteur MSD Inoculates Itself Against Document Management Inefficiency: NextDocs Cor... http://bit.ly/dTenPr,10 Jan 2011
204,558,NextDocs,/BDoran,0 likes,Brian Doran,0 retweets,_Series_A,NextDocs in top 50 of the Technology 500: Tech industry is on an upward swing | VentureBeat http://venturebeat.com/2010/12/08/technology-500-tech-industry-is-on-an-upward-swing/ … via @AddThis,9 Dec 2010
205,559,NextDocs,/ZRJobs,0 likes,ZipRecruiter Jobs,0 retweets,_Series_A,NextDocs is hiring Senior Software Engineer .NET http://ziprecruiter.com/tj/494d55e6 #jobs #fb,8 Dec 2010
206,566,NextDocs,/asuerik,0 likes,Erik Smith,0 retweets,_Series_A,NextDocs Request for Hire - Pre-Sales Consultant in North America http://lnkd.in/sBEvSQ,11 Oct 2010
207,570,NextDocs,/mjnaimoli,0 likes,Michael Naimoli,0 retweets,_Series_A,"NextDocs - King Of Prussia, PA - The Inc.5000 http://www.inc.com/inc5000/profile/nextdocs … via @incmagazine",26 Aug 2010
208,572,NextDocs,/EricLigman,1 like,Eric Ligman,0 retweets,_Series_A,Nice job! RT: @andreawork Congrats to #Microsoft LIfe Science Partner NextDocs - The Inc.5000 Awards http://www.inc.com/inc5000/profile/nextdocs … via @incmagazine,26 Aug 2010
209,574,NextDocs,/phillytechnews,0 likes,tom paine,0 retweets,_Series_A,Inc. Mag ranks K of P's NextDocs as fastest growing Philly-area company   http://phillytechnews.blogspot.com/2010/08/2010-inc-5000.html … via @AddThis,24 Aug 2010
210,577,NextDocs,/PhiladelphiaCP,0 likes,Philadelphia Press,0 retweets,_Series_A,Philadelphia: NextDocs is Philadelphia region's fastest-growing firm http://philadelphia.cityandpress.com/node/1838318,24 Aug 2010
211,579,NextDocs,/JustinDoles,0 likes,Justin Doles,0 retweets,_Series_A,"Queued for the week: SQL Server Clustering, VMware, SharePoint/NextDocs prep, NICE call recording prep, mixed in with some web development.…",16 Aug 2010
212,584,NextDocs,/WPCUS,0 likes,US Partner Team,0 retweets,_Series_A,"Why do you go to #WPC10? ""We meet some of the partners that we come to market with thruout the coming yr at WPC. We’re introduced' -NextDocs",28 Jun 2010
213,591,NextDocs,/asuerik,0 likes,Erik Smith,0 retweets,_Series_A,NextDocs and Stanford University Medical Center Win 2010 Microsoft Life Science Innovation Award at DIA National in Wa…http://lnkd.in/kr9HvB,17 Jun 2010
214,598,NextDocs,/mjnaimoli,0 likes,Michael Naimoli,1 retweet,_Series_A,Microsoft partner NextDocs Announces New Clinical Collaboration Portal http://pharmalive.com/News/Index.cfm?articleid=696359,12 Apr 2010
215,601,NextDocs,/megwilliams0,0 likes,Meagan Williams,0 retweets,_Series_A,"Observations from NextDocs ShareFest: Once upon a time, Enterprise Everywhere needed a PDF conversion solution, so... http://bit.ly/abMfyd",10 Apr 2010
216,603,NextDocs,/Ojman,0 likes,Christian Jones,0 retweets,_Series_A,"NextDocs launches Clinical Collaboration Portal, designed to help life sciences companies facilitate collaboration http://bit.ly/9oRbRF",9 Apr 2010
217,605,NextDocs,/PhiladelphiaCP,0 likes,Philadelphia Press,0 retweets,_Series_A,Philadelphia: NextDocs Announces New Clinical Collaboration Portal http://bit.ly/afgU4c,8 Apr 2010
218,608,NextDocs,/itnow_jp,0 likes,ITnow,0 retweets,_Series_A,Alliance with Hitachi and NextDocs Inc. U.S. pharmaceutical manufacturing solutions-business partnership News-http://tinyurl.com/yht2rcj,18 Mar 2010
219,609,NextDocs,/tomhalle,0 likes,"Tom Halle, CSAP",0 retweets,_Series_A,"Hitachi, NextDocs form partnership in doc mgt sol'ns for pharma manufacturers http://bit.ly/9S830a #alliances #ecm",17 Mar 2010
220,610,NextDocs,/PharmaNewsDaily,0 likes,Pharma Industry News,0 retweets,_Series_A,"Hitachi, NextDocs Form Document Management Solutions Partnership For Pharma Manufacturers: http://bit.ly/cDsvkH #Hitachi #Pharma",17 Mar 2010
221,614,NextDocs,/pharminews,0 likes,Pharma News,0 retweets,_Series_A,Hitachi and NextDocs Form a Partnership in Document Management Solutions for Pharmaceutica... http://bit.ly/aUiGOy #pharma #news,16 Mar 2010
222,615,NextDocs,/kuromog,0 likes,本橋ゆうこ,0 retweets,_Series_A,"In @marianna_ave: partners: Hitachi and NextDocs us, document management software for manufacturing pharmaceuticals for provision of http://bit.ly/aHLEZl",16 Mar 2010
223,616,NextDocs,/marianna_ave,0 likes,maria/安倍 茉里/sabrina,0 retweets,_Series_A,"""NextDocs"" is the global support package to help Japan / United States/EU common application for document management. United States federal law on electronic records and electronic signatures ""FDA 21 CFR Part 11"" on the compliance of http://bit.ly/aHLEZl",16 Mar 2010
224,617,NextDocs,/island2hotmedia,0 likes,Frances Meadows,0 retweets,_Series_A,"Hitachi, NextDocs Form Document Management Solutions Partnership For Pharma Manufacturers - http://bit.ly/cFyfLU",15 Mar 2010
225,618,NextDocs,/JPubbEleApNews,0 likes,JPubb 日本企業 リリース 電気機器,0 retweets,_Series_A,"Hitachi and NextDocs Corporation United States partners in the pharmaceutical manufacturing sector document management solutions | Hitachi, Ltd. | JPubb of http://bit.ly/cT3qWo",15 Mar 2010
226,620,NextDocs,/JCNNewswire,0 likes,JCN Newswire,0 retweets,_Series_A,Hitachi and NextDocs Corporation United States document management solutions for manufacturing pharmaceutical products is a partner of http://bit.ly/d92zwO,15 Mar 2010
227,624,NextDocs,/flijobs,0 likes,Fli Jobs,0 retweets,_Series_A,"(FT) NextDocs is hiring a  Senior Software Engineer  in King Of Prussia, PA http://jobs.flidigital.com/job/592",10 Mar 2010
